,date,open,close,high,low,volume,amount,return
1667,2015-05-18,49.214,53.733,54.13,48.767,565097.0,30364357.101,0.024034731202660087
1668,2015-05-19,54.13,54.329,55.997,51.796,507023.0,27546052.567,0.06125585480093676
1669,2015-05-20,54.656,55.59,57.855,54.656,474288.0,26365669.92,0.011802806765023321
1670,2015-05-21,55.58,55.143,57.586,53.902,498809.0,27505824.687,-0.0824646955386763
1671,2015-05-22,55.163,55.471,56.117,53.137,510890.0,28339579.189999998,-0.06676190999505471
1672,2015-05-25,54.597,55.431,56.961,53.653,445403.0,24689133.693,-0.04504861361181134
1673,2015-05-26,55.54,58.004,59.563,55.123,550725.0,31944252.9,0.005173072249418542
1674,2015-05-27,57.606,56.236,57.606,55.391,571731.0,32151864.516,0.010424078554148286
1675,2015-05-28,56.216,50.614,56.216,50.614,657082.0,33257548.347999997,0.08819740362699435
1676,2015-05-29,50.455,50.952,53.067,48.042,504664.0,25713640.128,0.038621520758824524
1677,2015-06-01,51.448,53.038,54.13,51.448,452371.0,23992853.097999997,-0.06063566007964527
1678,2015-06-02,53.236,57.904,58.182,53.047,712598.0,41262274.592,-0.1367918088737201
1679,2015-06-03,58.6,56.802,59.344,55.123,601460.0,34164130.92,-0.09592384671710996
1680,2015-06-04,57.358,54.905,57.398,51.121,510058.0,28004734.490000002,-0.05941311873561339
1681,2015-06-05,55.173,53.435,56.275,52.63,485835.0,25960593.225,-0.02471504559270521
1682,2015-06-08,52.64,50.008,52.839,49.889,547558.0,27382280.464,-0.008103211420152467
1683,2015-06-09,50.227,50.584,51.717,49.939,338250.0,17110038.0,-0.09977979631158829
1684,2015-06-10,50.862,51.856,52.64,50.237,450715.0,23372277.04,-0.13125664112745383
1685,2015-06-11,53.643,51.895,54.18,51.756,455655.0,23646216.225,-0.14257284179612018
1686,2015-06-12,51.756,51.339,52.442,50.674,365726.0,18776007.114,-0.2
1687,2015-06-15,51.945,49.82,52.958,49.78,423339.0,21090748.98,-0.14508804734214154
1688,2015-06-16,48.667,45.787,48.767,44.893,508011.0,23260299.656999998,-0.08424763163692439
1689,2015-06-17,45.39,46.602,46.88,44.119,405536.0,18898788.672,-0.15983862964640905
1690,2015-06-18,46.353,44.377,47.555,43.999,356714.0,15829897.178000001,-0.19576889541553866
1691,2015-06-19,43.582,40.185,43.701,40.136,405521.0,16295861.385000002,-0.2
1692,2015-06-23,40.324,41.606,41.715,37.355,423068.0,17602167.208,-0.16789353794509043
1693,2015-06-24,41.705,41.566,42.41,40.424,345415.0,14357519.89,-0.17285975798207454
1694,2015-06-25,42.063,38.944,42.212,38.239,328712.0,12801360.128,-0.06419903555720408
1695,2015-06-26,37.742,35.05,37.742,35.05,380214.0,13326500.7,0.0351829456928312
1696,2015-06-29,35.557,31.544,35.954,31.544,581216.0,18333877.504,0.18707372523546595
1697,2015-06-30,30.79,34.703,34.703,28.386,780984.0,27102487.752000004,-0.04277608031427316
1698,2015-07-01,34.365,34.792,37.643,33.471,886983.0,30859912.536000002,0.03848803168589643
1699,2015-07-02,34.842,35.319,36.948,33.571,825271.0,29147746.449,0.14487083597031236
1700,2015-07-03,34.762,36.808,38.735,31.981,938740.0,34553141.92,-0.11552614032054931
1701,2015-07-06,40.493,36.55,40.493,33.173,1151147.0,42074422.849999994,0.06495243757431646
1702,2015-07-07,33.64,32.895,34.693,32.895,578164.0,19018704.78,0.07575380703645362
1703,2015-07-13,36.183,36.183,36.183,36.183,70816.0,2562335.328,0.026709884918840077
1704,2015-07-14,39.798,39.798,39.798,39.798,85597.0,3406589.406,-0.01927704926084195
1705,2015-07-15,40.722,35.815,40.722,35.815,711346.0,25476856.99,0.15030015356694126
1706,2015-07-16,35.815,35.825,37.732,32.577,636207.0,22792115.775000002,0.16306096410939142
1707,2015-07-17,36.054,38.924,39.411,36.054,700308.0,27258788.592,0.04937296084828713
1708,2015-07-20,39.232,40.861,42.112,38.497,773431.0,31603164.091,-0.06725565707669456
1709,2015-07-21,39.729,39.937,41.079,39.232,490267.0,19579793.178999998,-0.09902086636965435
1710,2015-07-22,39.729,41.198,42.221,39.689,646347.0,26628203.706,-0.06400503900382759
1711,2015-07-23,41.278,41.933,42.152,40.235,539337.0,22616018.421,-0.14634089205397305
1712,2015-07-24,42.688,41.169,43.92,40.831,662138.0,27259559.321999997,-0.06826247829041754
1713,2015-07-27,39.729,37.057,41.119,37.057,548779.0,20336103.403,0.054936049404396003
1714,2015-07-28,34.167,35.795,37.444,33.372,613874.0,21973619.830000002,0.02513725912369491
1715,2015-07-29,37.156,38.636,38.785,35.418,492925.0,19044650.3,-0.029573233892687067
1716,2015-07-30,38.616,36.441,39.202,36.381,408113.0,14872045.833,0.0158250852765196
1717,2015-07-31,35.766,37.017,37.245,35.259,414006.0,15325260.102000002,0.04876972304976279
1718,2015-08-03,36.252,36.044,37.335,33.849,473518.0,17067482.792,0.1005461767626612
1719,2015-08-04,36.252,38.09,38.149,35.259,415101.0,15811197.090000002,0.03394096762227772
1720,2015-08-05,37.742,37.474,39.242,37.097,349768.0,13107206.032,0.04903204456455801
1721,2015-08-06,36.262,36.332,37.345,35.954,219764.0,7984465.648,0.09458760782606324
1722,2015-08-07,36.749,38.02,38.09,36.55,341055.0,12966911.100000001,0.027233798109561835
1723,2015-08-10,38.298,39.897,40.513,37.633,495045.0,19750810.365,-0.0030028514471724943
1724,2015-08-11,39.629,39.023,39.887,38.765,384853.0,15018118.619,-0.07414730598121588
1725,2015-08-12,38.437,38.04,39.222,37.941,282990.0,10764939.6,-0.03522458628841607
1726,2015-08-13,38.07,40.225,40.225,38.07,434325.0,17470723.125,-0.07472856057449573
1727,2015-08-14,40.801,39.341,41.0,39.232,374940.0,14750514.540000001,-0.12470886075949372
1728,2015-08-17,39.5,39.51,40.076,38.934,259666.0,10259403.66,-0.2
1729,2015-08-18,39.629,35.587,40.821,35.557,561794.0,19992563.078,-0.18495562345409577
1730,2015-08-19,34.365,36.729,37.027,33.769,407125.0,14953294.125,-0.2
1731,2015-08-20,36.411,37.752,40.404,36.411,587658.0,22185264.816,-0.2
1732,2015-08-21,36.65,34.574,37.196,34.514,465881.0,16107369.693999998,-0.1336343666097145
1733,2015-08-24,32.776,31.117,33.253,31.117,269569.0,8388178.573,-0.020243493162911963
1734,2015-08-25,28.009,28.009,29.3,28.009,398487.0,11161222.383,-0.07192807192807182
1735,2015-08-26,28.028,25.208,29.101,25.208,594574.0,14988021.391999999,-0.013641053074013199
1736,2015-08-27,26.171,25.814,26.737,23.221,438994.0,11332191.116,-0.0011325455849597876
1737,2015-08-28,26.489,28.396,28.396,25.536,513592.0,14583958.432,0.015084608047479575
1738,2015-08-31,28.307,27.442,28.307,26.648,396092.0,10869556.664,0.10443602318323664
1739,2015-09-01,26.916,26.012,27.194,24.85,391836.0,10192438.032,0.1867615243800964
1740,2015-09-02,24.036,25.814,26.886,23.867,398839.0,10295629.946,0.10580397470641367
1741,2015-09-07,26.568,26.459,27.611,26.33,262232.0,6938396.488,0.004139764527155476
1742,2015-09-08,26.33,28.734,28.813,26.032,377129.0,10836424.686,-0.18226177794577503
1743,2015-09-09,29.101,29.727,30.79,28.823,401430.0,11933309.61,-0.10034019449503451
1744,2015-09-10,29.101,28.525,30.084,28.326,252760.0,7209979.0,-0.08929625386244489
1745,2015-09-11,28.803,29.379,29.896,28.714,255730.0,7513091.67,-0.10851514438430776
1746,2015-09-14,29.747,26.439,29.767,26.439,291690.0,7711991.91,0.10037073170731703
1747,2015-09-15,25.625,23.797,26.052,23.797,263326.0,6266368.822,0.1492752429583264
1748,2015-09-16,24.284,26.181,26.181,24.036,282736.0,7402311.216,0.05271141448615846
1749,2015-09-17,26.37,26.231,28.088,25.903,357360.0,9373910.16,0.06690879137337147
1750,2015-09-18,26.708,26.519,27.075,25.824,197703.0,5242885.857,0.01951934575473513
1751,2015-09-21,25.923,28.197,28.207,25.853,293246.0,8268657.461999999,-0.0234375
1752,2015-09-22,28.416,27.909,28.624,27.482,234252.0,6537739.068,-0.020610297866142213
1753,2015-09-23,27.462,27.76,28.257,27.174,230737.0,6405259.12,-0.04320632638389654
1754,2015-09-24,27.82,28.495,29.101,27.82,232776.0,6632952.12,-0.015659485023647002
1755,2015-09-25,28.545,26.429,28.744,25.903,262307.0,6932511.703,0.1341568085979774
1756,2015-09-28,26.797,27.75,27.879,26.32,211592.0,5871678.0,0.1743210788841678
1757,2015-09-29,27.065,26.896,27.611,26.618,169098.0,4548059.808,0.1937254320255135
1758,2015-09-30,26.966,26.618,27.393,26.171,163893.0,4362503.874,0.1263391737432369
1759,2015-10-08,27.909,28.098,28.605,27.512,258897.0,7274487.9059999995,0.17830739984510302
1760,2015-10-09,28.406,30.392,30.74,28.108,447516.0,13600906.272,0.08508143322475559
1761,2015-10-12,30.7,31.783,32.528,30.412,445604.0,14162631.932,0.035784282733767325
1762,2015-10-13,31.634,32.19,33.332,31.435,378884.0,12196275.959999999,0.12181761593526286
1763,2015-10-14,32.13,31.435,32.528,31.117,273058.0,8583578.23,0.14198570293884027
1764,2015-10-15,31.475,33.471,33.739,31.207,348637.0,11669229.026999999,0.1712432240291477
1765,2015-10-16,33.759,33.312,33.998,32.458,332588.0,11079171.455999998,0.16741878604943072
1766,2015-10-19,33.461,32.766,34.306,32.478,344393.0,11284381.037999999,0.2
1767,2015-10-20,32.597,36.044,36.044,32.488,545604.0,19665750.575999998,0.046740273396424836
1768,2015-10-21,38.04,35.944,39.391,34.762,922831.0,33170237.464,0.07008063612946569
1769,2015-10-22,35.716,39.54,39.54,35.567,942080.0,37249843.199999996,-0.06698146204966782
1770,2015-10-23,40.026,39.063,40.056,38.0,720351.0,28139071.113,-0.054419861337683506
1771,2015-10-26,39.232,40.622,40.97,37.831,752318.0,30560661.796,-0.11743987118848742
1772,2015-10-27,39.748,39.818,41.516,38.04,459153.0,18282554.154,-0.10985125887017333
1773,2015-10-28,39.599,38.219,41.516,37.941,526014.0,20103729.066,-0.002852731031955824
1774,2015-10-29,38.209,37.345,38.636,36.113,473409.0,17679459.105,-0.004276952872821149
1775,2015-10-30,37.176,37.097,38.328,36.054,368991.0,13688459.127,0.08194428907036588
1776,2015-11-02,35.756,35.08,36.987,34.762,372423.0,13064598.84,0.10001121830827908
1777,2015-11-03,35.656,35.249,36.242,34.822,304541.0,10734765.709,0.10887683186038699
1778,2015-11-04,35.756,38.1,38.239,35.756,462947.0,17638280.7,0.06224809673085541
1779,2015-11-05,37.961,37.017,38.944,36.749,475835.0,17613984.195,0.031834205747249156
1780,2015-11-06,37.444,38.686,38.974,37.424,440204.0,17029731.944,-0.04744930905333855
1781,2015-11-09,38.715,39.222,39.57,37.047,520951.0,20432740.122,-0.022563572995998538
1782,2015-11-10,38.735,39.649,41.169,38.547,449059.0,17804740.291,-0.07240183015737334
1783,2015-11-11,39.778,40.324,41.417,39.55,394450.0,15905801.799999999,-0.11021755072109496
1784,2015-11-12,40.91,38.636,41.298,38.04,616231.0,23808700.916,0.03906762107029538
1785,2015-11-13,38.139,36.878,38.318,36.818,356283.0,13139004.474,0.0704237007613373
1786,2015-11-16,36.252,37.861,37.911,35.756,379775.0,14378661.274999999,-0.029140825699976558
1787,2015-11-17,38.537,36.898,39.282,36.759,447773.0,16521928.154000001,0.03216414052083039
1788,2015-11-18,36.749,36.401,37.871,36.262,325756.0,11857844.156000001,0.04348772063423012
1789,2015-11-19,36.769,39.629,40.007,36.401,669687.0,26539026.123,-0.06226939600707604
1790,2015-11-20,39.57,38.805,39.599,37.752,625675.0,24279318.375,-0.06978415351449174
1791,2015-11-23,37.573,37.414,38.616,36.54,482252.0,18042976.328,-0.07332018969467691
1792,2015-11-24,37.534,37.931,38.537,37.524,305727.0,11596530.837,-0.08238845144356965
1793,2015-11-25,38.1,38.368,38.636,37.245,344177.0,13205383.136,-0.10511136861078929
1794,2015-11-26,38.835,37.106,38.934,36.878,424375.0,15746858.75,-0.03199956684173488
1795,2015-11-27,36.938,34.951,37.553,33.789,372593.0,13022497.943,0.012571198435072706
1796,2015-11-30,34.762,34.782,35.418,32.677,312787.0,10879357.433999998,0.03627270636928026
1797,2015-12-01,34.792,34.961,35.746,34.464,224935.0,7863952.534999999,-0.003403792797688876
1798,2015-12-02,34.961,34.753,35.259,33.441,179302.0,6231282.406,0.0005735260380821394
1799,2015-12-03,34.872,35.756,35.855,34.872,188487.0,6739541.172,-0.01696718557509247
1800,2015-12-04,35.716,35.199,36.004,34.882,161092.0,5670277.307999999,-0.022515505961652638
1801,2015-12-07,35.309,36.054,36.203,35.239,216953.0,7822023.462,-0.013524795458340177
1802,2015-12-08,35.934,34.842,36.064,34.762,208549.0,7266264.257999999,0.06532460415885555
1803,2015-12-09,34.673,34.892,35.418,33.769,164020.0,5722985.840000001,0.04049586776859493
1804,2015-12-10,35.09,35.11,35.746,34.862,152016.0,5337281.76,0.06649043158439172
1805,2015-12-11,34.802,34.514,35.14,34.464,135931.0,4691522.534,0.11790329182014836
1806,2015-12-14,34.206,35.448,35.527,34.018,150066.0,5319539.568,0.07212131404866007
1807,2015-12-15,35.676,36.938,37.424,35.607,322095.0,11897545.110000001,0.012885971310478972
1808,2015-12-16,37.017,36.511,37.335,36.471,220960.0,8067470.5600000005,0.02510949699393361
1809,2015-12-17,36.759,37.116,37.345,36.689,323979.0,12024804.564,-0.0222163727296657
1810,2015-12-18,37.99,38.239,39.232,37.99,600580.0,22965578.619999997,-0.030491453547363156
1811,2015-12-21,38.437,38.249,38.636,37.345,366453.0,14016460.797,-0.03973960103532126
1812,2015-12-22,38.249,37.494,38.427,36.898,351656.0,13184990.064,-0.013777848843406937
1813,2015-12-23,37.524,37.682,38.686,37.116,374321.0,14105163.922,0.0005285272587933765
1814,2015-12-24,37.841,37.146,38.09,36.938,216868.0,8055778.728,-0.015911643579183843
1815,2015-12-25,37.394,37.265,38.09,37.057,185683.0,6919476.995,-0.11537228928533272
1816,2015-12-28,37.444,36.729,38.408,36.729,309655.0,11373318.495,-0.1411905149492647
1817,2015-12-29,36.858,37.007,37.037,36.242,195707.0,7242528.949,-0.1336865151228478
1818,2015-12-30,36.997,37.861,37.99,36.55,284487.0,10770962.307,-0.2
1819,2015-12-31,37.851,36.799,38.07,36.749,201360.0,7409846.64,-0.2
1820,2016-01-04,36.709,33.124,36.709,33.124,273278.0,9052060.472000001,-0.14056211430104637
1821,2016-01-05,29.816,31.654,32.716,29.816,418161.0,13236468.294,-0.16088447142452733
1822,2016-01-06,31.793,32.051,32.726,31.316,261874.0,8393323.574000001,-0.17979990471653162
1823,2016-01-07,31.485,28.843,31.485,28.843,81488.0,2350358.384,-0.05658253751705322
1824,2016-01-08,29.32,28.227,29.777,26.171,447082.0,12619783.614,-0.02768204150472986
1825,2016-01-11,27.274,25.625,28.058,25.625,342147.0,8767516.875,0.06257488501526698
1826,2016-01-12,25.873,26.678,27.512,25.347,307711.0,8209114.058,0.0390607775409717
1827,2016-01-13,27.214,25.824,27.343,25.824,221415.0,5717820.96,0.11489119844105211
1828,2016-01-14,24.632,27.661,27.78,24.632,335464.0,9279269.704,-0.0403097916282501
1829,2016-01-15,27.115,26.519,27.542,26.221,251823.0,6678094.136999999,0.017946353085850575
1830,2016-01-18,26.022,27.492,28.028,25.963,278965.0,7669305.78,-0.021923953547266728
1831,2016-01-19,27.641,28.277,28.416,27.065,250705.0,7089185.285,-0.12478323955126158
1832,2016-01-20,28.257,27.462,28.436,27.214,281276.0,7724401.512,-0.06996127604646873
1833,2016-01-21,27.115,26.022,27.909,26.022,248923.0,6477474.306,-0.09737771432864972
1834,2016-01-22,26.618,26.489,26.698,25.694,179277.0,4748868.453,-0.06298243651415147
1835,2016-01-25,26.817,27.035,27.472,26.539,193265.0,5224919.275,-0.0782469108149475
1836,2016-01-26,26.787,24.731,26.797,24.334,247672.0,6125176.232000001,0.0459057574652566
1837,2016-01-27,24.681,25.218,25.486,23.201,276376.0,6969649.968,0.059082999473918596
1838,2016-01-28,24.711,24.026,25.307,23.728,163161.0,3920106.1859999998,0.1253958993165527
1839,2016-01-29,23.996,25.128,25.496,23.946,186445.0,4684989.96,0.05807940170260162
1840,2016-02-01,25.138,24.691,25.297,24.433,131456.0,3245780.096,0.17936316001612274
1841,2016-02-02,24.81,25.814,26.171,24.81,183662.0,4741050.868,0.16845569223536794
1842,2016-02-03,25.526,26.171,26.37,25.337,153373.0,4013924.783,0.1678684521765672
1843,2016-02-04,26.211,27.005,27.413,26.072,242115.0,6538315.575,0.11623773375300872
1844,2016-02-05,27.005,26.598,27.363,26.588,150000.0,3989700.0,0.16306536555142492
1845,2016-02-15,25.824,29.26,29.26,25.824,492281.0,14404142.06,0.03735475051264525
1846,2016-02-16,29.26,29.826,30.343,28.992,528834.0,15773002.884,0.05000337860666271
1847,2016-02-17,29.598,30.611,31.187,29.598,450276.0,13783398.636,-0.030334524196167556
1848,2016-02-18,30.79,30.144,30.998,29.846,268178.0,8083957.631999999,-0.10402995956783989
1849,2016-02-19,30.174,30.035,30.71,29.896,235907.0,7085466.745,-0.11819367460058694
1850,2016-02-22,30.67,30.353,30.68,29.975,232008.0,7042138.824,-0.17181168253549894
1851,2016-02-23,30.353,31.078,31.981,30.194,454088.0,14112146.864,-0.13637998104017524
1852,2016-02-24,30.591,29.856,30.968,29.171,352197.0,10515193.632000001,-0.07448633016107875
1853,2016-02-25,29.737,27.035,29.737,26.866,414569.0,11207872.915000001,-0.014740501973851017
1854,2016-02-26,27.611,27.045,27.671,26.568,206417.0,5582547.765000001,-0.011364936501277678
1855,2016-02-29,26.221,25.138,26.777,24.731,302216.0,7597105.808,0.046311297269530094
1856,2016-03-01,25.307,26.419,26.847,24.95,270101.0,7135798.319,0.03665585263079385
1857,2016-03-02,26.817,27.522,27.661,26.36,266020.0,7321402.4399999995,-0.009083281654689301
1858,2016-03-03,27.413,27.204,28.187,27.125,236282.0,6427815.528,0.008476772163612756
1859,2016-03-04,27.015,25.923,27.413,25.506,231606.0,6003922.3379999995,0.00449073549945278
1860,2016-03-07,26.499,26.479,27.244,26.131,200099.0,5298421.421,0.07969581749049426
1861,2016-03-08,26.3,27.8,27.82,25.327,325937.0,9061048.6,0.02191932215877679
1862,2016-03-09,27.145,27.164,27.969,26.996,268872.0,7303639.008,0.009223403506301464
1863,2016-03-10,28.406,27.244,29.002,27.145,362018.0,9862818.391999999,0.04755856091455901
1864,2016-03-11,26.767,26.618,27.115,26.122,210683.0,5607960.094,0.008005902969931755
1865,2016-03-14,27.105,28.396,28.773,26.916,389318.0,11055073.928000001,-0.009851340778149087
1866,2016-03-15,28.118,27.74,28.664,27.532,278759.0,7732774.659999999,0.020745252597635266
1867,2016-05-18,27.91,28.668,29.934,26.575,696072.0,19954992.096,-0.003927168868261388
1868,2016-05-19,28.01,28.04,29.166,27.761,374671.0,10505774.84,0.009053886990037174
1869,2016-05-20,27.502,27.322,27.591,26.694,295581.0,8075864.0819999995,0.0025536261491316825
1870,2016-05-23,27.412,27.841,28.18,27.312,239322.0,6662963.802,-0.045457784111150645
1871,2016-05-24,28.07,28.489,29.077,28.06,351341.0,10009353.749,0.0020777781625516134
1872,2016-05-25,28.877,27.9,28.907,27.861,269717.0,7525104.3,0.060708201949911
1873,2016-05-26,27.591,27.751,28.16,26.914,225438.0,6256129.938,0.05703285236227562
1874,2016-05-27,27.791,27.482,28.09,27.432,150513.0,4136398.266,0.13924003980392885
1875,2016-05-30,27.133,26.794,27.213,26.625,170247.0,4561598.118,0.2
1876,2016-05-31,27.023,28.937,29.166,27.023,410502.0,11878696.374,0.10805399247419478
1877,2016-06-01,28.967,29.266,29.764,28.967,432555.0,12659154.629999999,0.16252961170048397
1878,2016-06-02,29.127,29.376,29.485,28.907,273188.0,8025170.688,0.06227727812659101
1879,2016-06-03,29.465,30.911,32.097,29.465,649238.0,20068595.818,-0.08505192550969365
1880,2016-06-06,33.991,32.884,34.001,32.227,772288.0,25395918.592,0.002432054478020307
1881,2016-06-07,32.894,32.097,32.974,31.629,479863.0,15402162.711000001,0.022607830332431522
1882,2016-06-08,32.157,33.861,34.449,31.519,711322.0,24086074.242,-0.026119965052872507
1883,2016-06-13,33.193,31.3,34.459,31.23,653916.0,20467570.8,0.012353520276922048
1884,2016-06-14,31.489,31.1,32.346,30.183,441115.0,13718676.5,0.018765624492711463
1885,2016-06-15,30.801,32.974,33.174,30.502,474704.0,15652889.695999999,-0.012815415201100966
1886,2016-06-16,32.695,32.884,33.263,32.326,329139.0,10823406.876,-0.04015883043046664
1887,2016-06-17,33.243,32.326,33.642,32.047,339108.0,10962005.208,-0.02611788935001702
1888,2016-06-20,32.047,31.878,32.316,31.17,268107.0,8546714.946,-0.004341443608083306
1889,2016-06-21,32.017,31.379,32.845,31.1,293498.0,9209673.742,0.04525103933482577
1890,2016-06-22,31.27,32.276,32.276,30.921,239537.0,7731296.212000001,0.0015204642070316687
1891,2016-06-23,32.227,31.908,32.237,31.379,242834.0,7748347.272,0.021143231359341375
1892,2016-06-24,32.067,31.21,32.476,30.233,371806.0,11604065.26,0.03986968162317339
1893,2016-06-27,31.001,31.878,32.037,30.911,262475.0,8367178.05,0.03877415478035351
1894,2016-06-28,31.619,32.685,33.164,31.529,428381.0,14001632.985000001,-0.011479978191070606
1895,2016-06-29,33.014,32.276,33.104,32.117,254328.0,8208690.528000001,-0.015351012120839336
1896,2016-06-30,32.506,32.745,32.835,32.097,226184.0,7406395.079999999,-0.03683005038937226
1897,2016-07-01,32.745,32.237,33.014,32.147,200251.0,6455491.487000001,-0.016414807459583458
1898,2016-07-04,32.227,32.845,32.994,31.778,267361.0,8781472.045,-0.056058855718367995
1899,2016-07-05,32.894,32.635,32.894,32.296,198826.0,6488686.51,-0.03823845327604736
1900,2016-07-06,32.585,32.007,32.585,31.808,246782.0,7898751.473999999,-0.0037529960893150083
1901,2016-07-07,31.708,31.539,32.217,31.05,288559.0,9100862.301,-0.0062779986118998155
1902,2016-07-08,31.698,31.698,32.027,31.449,169421.0,5370306.858,0.013853824791719482
1903,2016-07-11,31.688,31.05,31.848,30.991,241920.0,7511616.0,0.017354278894229136
1904,2016-07-12,31.001,31.339,31.359,30.273,258624.0,8105017.535999999,0.004458740724226917
1905,2016-07-13,31.399,31.589,32.087,31.001,274391.0,8667737.298999999,0.0015878560767252914
1906,2016-07-14,31.489,31.499,31.778,31.379,159612.0,5027618.388,-0.06928179250372912
1907,2016-07-15,31.509,32.127,32.775,31.499,449021.0,14425697.667000001,-0.10769848129398696
1908,2016-07-18,32.396,31.539,32.396,31.24,241985.0,7631964.915,-0.09854558129218283
1909,2016-07-19,31.559,31.539,31.688,31.001,151964.0,4792792.596,-0.09763650151668346
1910,2016-07-20,31.648,31.539,31.868,31.419,126896.0,4002172.944,-0.05099159552204102
1911,2016-07-28,30.103,29.326,30.881,28.837,446497.0,13093971.022,-0.014814814814814947
1912,2016-07-29,29.565,28.907,30.004,28.588,196492.0,5679994.244,0.004485708324640125
1913,2016-08-01,28.758,28.449,28.977,27.92,143513.0,4082801.3370000003,0.03497313810175928
1914,2016-08-02,28.479,28.558,28.738,28.259,101626.0,2902235.308,0.035298653954010106
1915,2016-08-03,28.528,28.568,28.828,28.339,88550.0,2529696.4,0.020482095583112647
1916,2016-08-04,28.708,29.127,29.446,28.568,158049.0,4603493.223,-0.019481410344354466
1917,2016-08-05,29.156,28.887,29.276,28.867,97179.0,2807209.773,-0.006196559005781199
1918,2016-08-08,28.887,29.475,29.605,28.778,118662.0,3497562.45,0.021652808416765756
1919,2016-08-09,29.465,29.535,29.575,29.107,151563.0,4476413.205,0.03400303900050661
1920,2016-08-10,29.615,29.296,29.615,29.256,112384.0,3292401.664,0.03968308409932786
1921,2016-08-11,29.156,28.588,29.306,28.538,138619.0,3962839.972,0.05150499336545833
1922,2016-08-12,28.638,28.708,28.887,28.379,109030.0,3130033.2399999998,0.0401146131805159
1923,2016-08-15,29.316,30.103,30.303,28.758,333927.0,10052204.481,0.004982892070557687
1924,2016-08-16,30.103,30.622,30.981,29.984,289543.0,8866385.746,-0.014009535627979797
1925,2016-08-17,30.622,30.313,30.682,30.113,163483.0,4955660.179,0.02013711787500405
1926,2016-08-18,30.193,30.113,30.582,29.974,134771.0,4058359.123,0.028234441406121302
1927,2016-08-19,30.353,30.492,30.971,30.263,191554.0,5840864.568,-0.005212772932922438
1928,2016-08-22,30.502,30.253,30.632,30.004,148673.0,4497804.269,-0.001325249312526866
1929,2016-08-23,30.183,30.193,30.542,30.004,106662.0,3220445.7660000003,-0.006543469683019776
1930,2016-08-24,30.412,30.801,31.16,30.183,215416.0,6635028.216,-0.008158049931197175
1931,2016-08-25,30.522,31.21,31.329,30.203,271702.0,8479819.42,-0.04320928601039575
1932,2016-08-26,31.359,30.343,31.359,30.203,282290.0,8565525.47,-0.018806078866337672
1933,2016-08-29,30.203,30.143,30.482,29.974,119718.0,3608659.674,-0.01651576957516654
1934,2016-08-30,30.153,30.213,30.442,30.123,94594.0,2857968.522,0.007584539462789364
1935,2016-08-31,30.193,30.273,30.353,29.954,101527.0,3073526.871,-0.0013221829240075422
1936,2016-09-01,30.253,30.004,30.293,29.755,126304.0,3789625.216,0.00568675988492684
1937,2016-09-02,29.894,29.635,30.074,29.555,104087.0,3084618.245,-0.0020185029436502466
1938,2016-09-05,29.725,29.655,30.064,29.625,85136.0,2524708.08,-0.03576701113944436
1939,2016-09-06,29.804,30.422,30.452,29.426,156531.0,4761986.082,-0.049125920084121866
1940,2016-09-07,30.432,30.213,30.721,30.143,136830.0,4134044.79,-0.042149770422488686
1941,2016-09-08,30.273,30.064,30.482,29.814,105348.0,3167182.272,-0.02981750490310142
1942,2016-09-09,30.083,29.665,30.153,29.615,115210.0,3417704.65,0.004497180613692198
1943,2016-09-12,28.907,28.738,29.306,28.628,176072.0,5059957.136,0.008607874995678833
1944,2016-09-13,28.927,28.937,29.047,28.738,81269.0,2351681.0530000003,0.014509817501818123
1945,2016-09-14,28.877,28.997,29.555,28.718,95147.0,2758977.559,-0.0065231572080886036
1946,2016-09-19,29.127,29.186,29.545,29.097,72705.0,2121968.13,-0.035787530762920405
1947,2016-09-20,29.256,29.037,29.306,28.947,48620.0,1411778.94,-0.020587323992150575
1948,2016-09-21,29.047,29.176,29.396,29.017,63062.0,1839896.912,-0.035641339869281086
1949,2016-09-22,29.376,29.296,29.555,29.176,73460.0,2152084.16,-0.03332651112020746
1950,2016-09-23,29.316,28.937,29.426,28.927,71810.0,2077965.97,-0.018970471146190437
1951,2016-09-26,28.887,28.209,29.047,28.209,104735.0,2954469.6149999998,0.034255552800311895
1952,2016-09-27,28.229,28.449,28.528,28.01,83228.0,2367753.372,0.02621144601564973
1953,2016-09-28,28.499,28.329,28.578,28.319,45482.0,1288459.578,0.02598683052220152
1954,2016-09-29,28.399,28.339,28.628,28.319,57976.0,1642981.8639999998,0.026051043100709492
1955,2016-09-30,28.329,28.339,28.399,28.2,53921.0,1528067.219,0.02195957759283873
1956,2016-10-10,28.598,29.196,29.256,28.598,113144.0,3303352.2240000004,-0.013627336848592742
1957,2016-10-11,29.206,29.246,29.505,29.107,94695.0,2769449.9699999997,-0.0037385100836876406
1958,2016-10-12,29.156,29.137,29.386,29.057,76074.0,2216568.138,0.008216729122975996
1959,2016-10-13,29.087,29.067,29.196,28.977,76295.0,2217666.765,0.045713103733581395
1960,2016-10-14,29.007,29.226,29.356,28.927,90649.0,2649307.674,0.022491112934099
1961,2016-10-17,29.256,28.808,29.406,28.718,78960.0,2274679.68,0.068211828480089
1962,2016-10-18,28.778,29.047,29.047,28.558,146026.0,4241617.222,0.05218713055227142
1963,2016-10-19,29.605,29.326,30.223,29.286,290195.0,8510258.57,0.029079816980172923
